"","part_id","hh_id","part_age","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","country","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","sday_id","type","day","month","year","dayofweek","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","hh_type","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age_group"
"474",5353,"Mo08HH5353",25,"F",4,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,3,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76099,66,NA,NA,"F",1,0,0,0,0,0,1,1,5,"Two or more person household",6,6,0,0,0,0,0,6,0,"25-44"
"475",5354,"Mo08HH5354",40,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,4,1,4,"United Kingdom",2,10,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76105,79,NA,NA,"F",1,0,0,0,0,0,1,2,3,"Two or more person household",29,3,23,0,1,1,3,1,28,"25-44"
"476",5355,"Mo08HH5355",33,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,28,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76134,28,NA,NA,"F",1,0,0,0,1,1,1,1,5,"Two or more person household",10,1,7,0,0,1,3,1,9,"25-44"
"477",5356,"Mo08HH5356",21,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,21,44,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76144,21,NA,NA,"F",1,0,0,0,0,0,1,2,5,"Two or more person household",13,2,2,0,1,8,0,6,7,"18-24"
"478",5357,"Mo08HH5357",19,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",6,39,16,17,19,7,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060425,1,25,4,2006,2,76157,29,NA,NA,"M",0,1,0,0,0,0,2,1,5,"Two or more person household",14,5,7,0,0,5,1,11,3,"18-24"
"479",5358,"Mo08HH5358",54,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,54,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060425,1,25,4,2006,2,76171,NA,50,55,"M",0,0,0,0,1,0,2,1,4,"Two or more person household",7,4,0,0,0,3,0,2,5,"45-64"
"480",5359,"Mo08HH5359",40,"M",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,1,6,11,36,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76178,NA,30,35,"F",1,1,0,0,0,0,5,2,3,"Two or more person household",29,20,16,8,1,1,7,7,22,"25-44"
"481",5360,"Mo08HH5360",54,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,54,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76207,55,NA,NA,"F",0,0,0,0,1,0,1,2,1,"Two or more person household",16,1,2,0,1,10,2,1,15,"45-64"
"482",5361,"Mo08HH5361",62,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76223,45,NA,NA,"F",0,1,0,0,0,0,2,NA,1,"Single person household",17,0,12,0,1,0,4,NA,NA,"45-64"
"483",5362,"Mo08HH5362",59,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,60,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76240,9,NA,NA,"F",1,0,0,0,0,0,1,NA,4,"Two or more person household",15,8,6,0,0,0,0,NA,NA,"45-64"
"484",5363,"Mo08HH5363",26,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76255,42,NA,NA,"F",0,0,0,0,0,1,2,2,1,"Single person household",4,0,0,0,0,0,4,2,2,"25-44"
"485",5364,"Mo08HH5364",45,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,38,45,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76259,35,NA,NA,"M",0,1,0,0,0,0,1,2,2,"Two or more person household",14,7,7,0,0,0,0,6,8,"45-64"
"486",5365,"Mo08HH5365",71,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76273,42,NA,NA,"F",1,0,0,0,0,0,1,1,4,"Single person household",4,3,0,0,0,0,0,4,0,"65 and over"
"487",5366,"Mo08HH5366",29,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,29,31,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76277,42,NA,NA,"F",0,1,0,0,0,0,1,2,5,"Two or more person household",14,3,11,0,0,0,0,3,11,"25-44"
"488",5367,"Mo08HH5367",65,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76291,40,NA,NA,"F",1,0,0,0,0,0,2,2,2,"Single person household",9,9,0,0,0,0,0,5,4,"65 and over"
"489",5368,"Mo08HH5368",35,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,35,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76300,45,NA,NA,"M",0,0,0,0,0,1,1,1,1,"Two or more person household",6,1,0,0,0,0,3,2,4,"25-44"
"490",5369,"Mo08HH5369",59,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,60,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76306,50,NA,NA,"M",0,1,0,0,0,0,1,NA,5,"Two or more person household",15,4,10,0,0,0,1,NA,NA,"45-64"
"491",5370,"Mo08HH5370",38,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,38,39,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060428,1,28,4,2006,5,76321,40,NA,NA,"F",0,1,0,0,0,0,1,1,5,"Two or more person household",17,4,13,0,0,0,0,6,11,"25-44"
"492",5371,"Mo08HH5371",39,"M",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,9,11,13,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76338,NA,43,45,"M",0,1,0,0,0,0,4,2,2,"Two or more person household",11,4,1,0,0,5,2,3,8,"25-44"
"493",5372,"Mo08HH5372",56,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,4,1,4,"United Kingdom",3,30,56,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76349,NA,5,7,"F",0,0,0,0,1,0,5,2,2,"Two or more person household",16,2,0,0,0,9,5,3,13,"45-64"
"494",5373,"Mo08HH5373",25,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76365,24,NA,NA,"M",1,0,0,1,1,0,2,1,5,"Two or more person household",5,5,0,0,5,4,1,5,0,"25-44"
"495",5374,"Mo08HH5374",25,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,25,49,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060423,1,23,4,2006,0,76370,4,NA,NA,"M",0,0,0,0,0,1,2,1,4,"Two or more person household",11,3,0,0,0,3,5,3,8,"25-44"
"496",5375,"Mo08HH5375",59,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,4,1,4,"United Kingdom",7,2,3,20,24,30,49,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76381,2,NA,NA,"M",1,0,0,0,0,0,1,1,5,"Two or more person household",7,5,0,0,0,2,0,5,2,"45-64"
"497",5376,"Mo08HH5376",49,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76388,69,NA,NA,"F",0,1,0,0,0,0,1,1,3,"Single person household",11,0,11,0,1,0,0,NA,NA,"45-64"
"498",5377,"Mo08HH5377",49,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,16,21,26,47,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76399,NA,25,30,"M",0,1,0,1,0,0,1,2,5,"Two or more person household",7,4,1,0,2,1,3,3,4,"45-64"
"499",5378,"Mo08HH5378",72,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060423,1,23,4,2006,0,76406,4,NA,NA,"M",1,0,0,0,0,0,3,1,4,"Two or more person household",5,4,0,0,0,0,2,4,1,"65 and over"
"500",5379,"Mo08HH5379",20,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,20,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76411,17,NA,NA,"F",1,0,0,0,0,0,1,1,5,"Two or more person household",3,3,0,0,0,0,0,1,2,"18-24"
"501",5380,"Mo08HH5380",19,"F",1,3,5,16,NA,"UK","",NA,NA,"","",NA,4,4,4,"United Kingdom",3,19,44,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76414,NA,60,70,"F",0,1,0,0,0,0,3,1,4,"Two or more person household",15,2,13,0,0,0,0,9,6,"18-24"
"502",5381,"Mo08HH5381",44,"F",4,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,20,44,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76429,60,NA,NA,"M",1,0,0,0,0,0,1,1,5,"Two or more person household",4,4,0,0,0,0,0,2,2,"25-44"
"503",5382,"Mo08HH5382",34,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76433,NA,40,50,"F",0,1,0,0,0,0,2,NA,3,"Single person household",8,0,7,0,0,1,0,NA,NA,"25-44"
"504",5383,"Mo08HH5383",64,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76441,64,NA,NA,"F",1,0,0,0,0,0,1,1,5,"Two or more person household",3,3,0,0,0,0,0,2,1,"45-64"
"505",5384,"Mo08HH5384",40,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,4,4,4,"United Kingdom",2,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76444,17,NA,NA,"F",0,1,0,0,0,0,1,1,5,"Two or more person household",2,1,1,0,0,0,0,2,0,"25-44"
"506",5385,"Mo08HH5385",54,"F",NA,NA,5,16,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76446,10,NA,NA,"F",0,0,0,0,0,0,2,2,NA,"Single person household",5,0,0,0,0,0,0,1,4,"45-64"
"507",5386,"Mo08HH5386",53,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,7,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76451,36,NA,NA,"F",0,0,0,0,0,1,3,1,5,"Two or more person household",9,3,0,0,1,4,7,8,1,"45-64"
"508",5387,"Mo08HH5387",33,"F",4,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,5,7,36,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76460,38,NA,NA,"F",1,0,0,0,0,0,4,1,2,"Two or more person household",13,10,0,0,0,10,1,NA,NA,"25-44"
"509",5388,"Mo08HH5388",40,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,11,13,16,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76473,71,NA,NA,"F",1,0,0,0,0,0,2,1,4,"Two or more person household",7,7,0,0,0,0,0,5,2,"25-44"
"510",5389,"Mo08HH5389",50,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,50,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76480,40,NA,NA,"F",1,0,0,0,0,0,1,1,5,"Two or more person household",5,2,0,0,0,0,3,3,2,"45-64"
"511",5390,"Mo08HH5390",29,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,29,60,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76485,NA,65,70,"M",0,0,0,0,0,1,5,2,1,"Two or more person household",7,2,0,0,0,0,7,2,5,"25-44"
"512",5391,"Mo08HH5391",24,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76492,NA,27,30,"M",0,0,0,0,1,0,2,2,4,"Two or more person household",16,5,0,0,0,10,4,NA,NA,"18-24"
"513",5392,"Mo08HH5392",61,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76508,30,NA,NA,"M",1,0,0,1,1,0,3,1,4,"Single person household",7,5,0,0,2,2,2,NA,NA,"45-64"
"514",5393,"Mo08HH5393",21,"M",NA,NA,5,16,NA,"EU","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,6,21,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76515,6,NA,NA,"F",1,0,1,0,0,0,1,1,5,"Two or more person household",4,4,0,1,0,0,0,2,2,"18-24"
"515",5394,"Mo08HH5394",43,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,3,1,3,"United Kingdom",5,45,43,23,19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76519,8,NA,NA,"F",0,0,0,0,0,1,2,2,4,"Two or more person household",29,4,8,0,1,0,16,6,23,"25-44"
"516",5395,"Mo08HH5395",19,"M",1,2,4,13,NA,"UK","",NA,NA,"","",NA,4,4,4,"United Kingdom",4,19,21,50,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76548,NA,7,8,"F",0,0,1,0,0,0,2,2,5,"Two or more person household",29,3,14,9,0,3,0,17,12,"18-24"
"517",5396,"Mo08HH5396",19,"F",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,15,18,19,39,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76577,19,NA,NA,"M",1,0,0,0,0,0,2,NA,4,"Two or more person household",17,5,12,0,0,0,0,NA,NA,"18-24"
"518",5397,"Mo08HH5397",20,"F",1,3,4,13,NA,"UK","",NA,NA,"","",NA,3,1,3,"United Kingdom",4,20,22,47,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76594,44,NA,NA,"F",0,1,0,0,0,0,2,1,5,"Two or more person household",17,5,11,0,0,0,1,10,7,"18-24"
"519",5398,"Mo08HH5398",32,"F",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,9,12,32,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76611,NA,30,35,"F",0,1,0,0,0,0,2,2,1,"Two or more person household",22,3,10,2,0,0,9,8,14,"25-44"
"520",5399,"Mo08HH5399",63,"M",3,NA,5,16,NA,"UK","",NA,NA,"","",NA,4,1,4,"United Kingdom",3,16,59,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76633,85,NA,NA,"F",1,0,0,0,0,0,1,2,2,"Two or more person household",21,7,0,12,0,2,0,NA,NA,"45-64"
"521",5400,"Mo08HH5400",41,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",5,5,7,8,37,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76654,50,NA,NA,"F",0,1,0,0,0,0,2,2,5,"Two or more person household",17,4,11,0,3,1,0,7,10,"25-44"
"522",5401,"Mo08HH5401",62,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,62,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76671,40,NA,NA,"M",1,0,0,0,0,1,2,1,5,"Two or more person household",9,4,0,0,0,0,9,7,2,"45-64"
"523",5402,"Mo08HH5402",50,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,45,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76680,NA,35,40,"F",0,1,0,0,0,0,4,2,4,"Two or more person household",9,2,5,0,0,0,2,1,8,"45-64"
"524",5403,"Mo08HH5403",58,"M",5,NA,NA,NA,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76689,55,NA,NA,"M",0,0,0,0,1,0,2,2,4,"Single person household",2,0,0,0,0,1,0,0,2,"45-64"
"525",5405,"Mo08HH5405",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76711,57,NA,NA,"M",0,0,0,0,1,0,2,1,5,"Single person household",9,3,0,0,1,1,4,5,4,"65 and over"
"526",5406,"Mo08HH5406",38,"M",5,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76720,NA,30,40,"M",0,0,0,0,1,0,1,2,4,"Single person household",2,0,0,0,0,2,0,0,2,"25-44"
"527",5407,"Mo08HH5407",49,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76722,45,NA,NA,"F",1,0,0,0,0,0,1,2,4,"Two or more person household",6,2,0,0,0,4,0,0,6,"45-64"
"528",5408,"Mo08HH5408",29,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76728,28,NA,NA,"F",0,0,0,0,1,0,1,2,5,"Single person household",3,0,0,0,0,2,0,1,2,"25-44"
"529",5409,"Mo08HH5409",39,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,14,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76731,42,NA,NA,"M",1,0,0,0,1,0,1,1,4,"Two or more person household",4,2,2,0,0,2,0,4,0,"25-44"
"530",5410,"Mo08HH5410",65,"M",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76735,NA,20,22,"M",0,0,0,0,1,0,1,2,1,"Single person household",10,2,0,0,0,4,4,3,7,"65 and over"
"531",5411,"Mo08HH5411",46,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,16,19,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76745,16,NA,NA,"F",1,0,0,0,1,0,1,1,5,"Two or more person household",3,3,0,0,0,3,0,3,0,"45-64"
"532",5412,"Mo08HH5412",58,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,52,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76748,56,NA,NA,"F",0,0,0,0,0,1,2,1,3,"Two or more person household",7,3,0,0,2,0,2,5,2,"45-64"
"533",5413,"Mo08HH5413",65,"F",3,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,63,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76755,NA,30,80,"F",0,0,0,0,1,0,2,1,2,"Two or more person household",10,3,0,0,0,7,0,10,0,"65 and over"
"534",5414,"Mo08HH5414",45,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,16,17,42,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060502,1,2,5,2006,2,76765,17,NA,NA,"F",1,0,0,0,0,0,1,2,4,"Two or more person household",13,7,6,0,0,0,0,2,11,"45-64"
"535",5415,"Mo08HH5415",59,"M",1,4,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",4,17,19,56,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76778,NA,55,60,"F",0,0,0,0,0,1,5,2,1,"Two or more person household",13,3,8,0,0,0,2,1,12,"45-64"
"536",5416,"Mo08HH5416",37,"M",1,3,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,5,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76791,45,NA,NA,"F",0,0,0,0,1,0,4,2,4,"Two or more person household",14,2,0,0,0,10,2,8,6,"25-44"
"537",5417,"Mo08HH5417",27,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,4,4,4,"United Kingdom",2,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76805,NA,35,40,"M",0,0,0,0,1,0,5,2,1,"Two or more person household",11,1,0,0,0,1,10,5,6,"25-44"
"538",5418,"Mo08HH5418",37,"F",4,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,14,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060430,1,30,4,2006,0,76816,45,NA,NA,"F",0,0,0,0,0,1,4,2,2,"Two or more person household",6,2,0,0,0,1,3,NA,NA,"25-44"
"539",5419,"Mo08HH5419",57,"M",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",2,57,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060429,1,29,4,2006,6,76822,NA,50,55,"F",0,0,0,0,1,0,2,2,5,"Two or more person household",22,1,7,0,0,14,0,NA,NA,"45-64"
