"","part_id","hh_id","part_age","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","country","hh_size","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","sday_id","type","day","month","year","dayofweek","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","hh_type","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age_group"
"5755",5407,"Mo08HH5407",49,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76722,45,NA,NA,"F",1,0,0,0,0,0,1,2,4,"Two or more person household",6,2,0,0,0,4,0,0,6,"45-64"
"5756",5407,"Mo08HH5407",49,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76723,13,NA,NA,"M",1,0,0,0,0,0,1,2,4,"Two or more person household",6,2,0,0,0,4,0,0,6,"45-64"
"5757",5407,"Mo08HH5407",49,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76724,48,NA,NA,"M",0,0,0,0,1,0,1,2,5,"Two or more person household",6,2,0,0,0,4,0,0,6,"45-64"
"5758",5407,"Mo08HH5407",49,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76725,38,NA,NA,"M",0,0,0,0,1,0,1,2,5,"Two or more person household",6,2,0,0,0,4,0,0,6,"45-64"
"5759",5407,"Mo08HH5407",49,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76726,46,NA,NA,"M",0,0,0,0,1,0,1,2,5,"Two or more person household",6,2,0,0,0,4,0,0,6,"45-64"
"5760",5407,"Mo08HH5407",49,"M",1,1,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,13,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76727,48,NA,NA,"M",0,0,0,0,1,0,1,2,5,"Two or more person household",6,2,0,0,0,4,0,0,6,"45-64"
"5761",5408,"Mo08HH5408",29,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76728,28,NA,NA,"F",0,0,0,0,1,0,1,2,5,"Single person household",3,0,0,0,0,2,0,1,2,"25-44"
"5762",5408,"Mo08HH5408",29,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76729,NA,28,30,"M",0,0,0,0,0,0,3,2,5,"Single person household",3,0,0,0,0,2,0,1,2,"25-44"
"5763",5408,"Mo08HH5408",29,"F",1,2,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76730,NA,29,35,"M",0,0,0,0,1,0,2,1,5,"Single person household",3,0,0,0,0,2,0,1,2,"25-44"
"5764",5409,"Mo08HH5409",39,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,14,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76731,42,NA,NA,"M",1,0,0,0,1,0,1,1,4,"Two or more person household",4,2,2,0,0,2,0,4,0,"25-44"
"5765",5409,"Mo08HH5409",39,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,14,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76732,71,NA,NA,"F",0,1,0,0,0,0,2,1,4,"Two or more person household",4,2,2,0,0,2,0,4,0,"25-44"
"5766",5409,"Mo08HH5409",39,"F",NA,NA,4,13,NA,"UK","",NA,NA,"","",NA,1,1,1,"United Kingdom",3,14,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060424,1,24,4,2006,1,76733,68,NA,NA,"F",0,1,0,0,0,0,2,1,4,"Two or more person household",4,2,2,0,0,2,0,4,0,"25-44"
